alignment_coverage,ani,querry,reference,primary_cluster
0.03,0.6846,Terriglobus_roseus_AB35.6.fna,Geothrix_sp_GB2.fna,0
0.27,0.7182999999999999,Granulicella_mallensis_MP5ACTX8.fna,Terriglobus_roseus_AB35.6.fna,0
0.27,0.7182999999999999,Terriglobus_roseus_AB35.6.fna,Granulicella_mallensis_MP5ACTX8.fna,0
0.31,0.7159,Granulicella_pectinivorans_DSM_21001.fna,Terriglobus_roseus_AB35.6.fna,0
0.31,0.7156999999999999,Terriglobus_roseus_AB35.6.fna,Granulicella_pectinivorans_DSM_21001.fna,0
0.31,0.723,Granulicella_rosea_DSM_18704.fna,Terriglobus_roseus_AB35.6.fna,0
0.31,0.7227,Terriglobus_roseus_AB35.6.fna,Granulicella_rosea_DSM_18704.fna,0
0.27,0.7120000000000001,Granulicella_sp_GAS466.fna,Terriglobus_roseus_AB35.6.fna,0
0.27,0.7118000000000001,Terriglobus_roseus_AB35.6.fna,Granulicella_sp_GAS466.fna,0
0.27,0.7156999999999999,Granulicella_tundricola_MP5ACTX9.fna,Terriglobus_roseus_AB35.6.fna,0
0.27,0.7159,Terriglobus_roseus_AB35.6.fna,Granulicella_tundricola_MP5ACTX9.fna,0
0.03,0.6867,Holophaga_foetida_DSM_6591.fna,Terriglobus_roseus_AB35.6.fna,0
0.03,0.6870999999999999,Terriglobus_roseus_AB35.6.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6867,Holophaga_foetida_TMBS4.fna,Terriglobus_roseus_AB35.6.fna,0
0.03,0.6870999999999999,Terriglobus_roseus_AB35.6.fna,Holophaga_foetida_TMBS4.fna,0
0.07,0.6843,Luteitalea_pratensis_strain_DSM_100886.fna,Terriglobus_roseus_AB35.6.fna,0
0.07,0.6846,Terriglobus_roseus_AB35.6.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.0,0.6654000000000001,Moorea_producens_heterotroph_coculture_Ga0081187.fna,Terriglobus_roseus_AB35.6.fna,0
0.0,0.6598999999999999,Terriglobus_roseus_AB35.6.fna,Moorea_producens_heterotroph_coculture_Ga0081187.fna,0
0.03,0.6888,Moorea_producens_heterotroph_coculture_Ga0081188.fna,Terriglobus_roseus_AB35.6.fna,0
0.03,0.6881999999999999,Terriglobus_roseus_AB35.6.fna,Moorea_producens_heterotroph_coculture_Ga0081188.fna,0
0.18,0.7023,Occallatibacter_savannae_strain_AB23.fna,Terriglobus_roseus_AB35.6.fna,0
0.18,0.7020000000000001,Terriglobus_roseus_AB35.6.fna,Occallatibacter_savannae_strain_AB23.fna,0
0.05,0.679,Pyrinomonas_methylaliphatogenes_K22.fna,Terriglobus_roseus_AB35.6.fna,0
0.05,0.6787000000000001,Terriglobus_roseus_AB35.6.fna,Pyrinomonas_methylaliphatogenes_K22.fna,0
0.22,0.7048000000000001,Silvibacterium_bohemicum_S15.fna,Terriglobus_roseus_AB35.6.fna,0
0.22,0.7045,Terriglobus_roseus_AB35.6.fna,Silvibacterium_bohemicum_S15.fna,0
0.17,0.7029000000000001,Terracidiphilus_gabretensis_S55.fna,Terriglobus_roseus_AB35.6.fna,0
0.17,0.7027,Terriglobus_roseus_AB35.6.fna,Terracidiphilus_gabretensis_S55.fna,0
0.23,0.7051999999999999,Acidipila_rosea_DSM_103428.fna,Terriglobus_roseus_DSM_18391.fna,0
0.23,0.7053,Terriglobus_roseus_DSM_18391.fna,Acidipila_rosea_DSM_103428.fna,0
0.22,0.71,Acidipila_sp_4G-K13.fna,Terriglobus_roseus_DSM_18391.fna,0
0.22,0.7101999999999999,Terriglobus_roseus_DSM_18391.fna,Acidipila_sp_4G-K13.fna,0
0.03,0.6755,Acidobacteria_bacterium_EAC88.fna,Terriglobus_roseus_DSM_18391.fna,0
0.03,0.6743000000000001,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_bacterium_EAC88.fna,0
0.26,0.7098,Acidobacteria_bacterium_KBS_146.fna,Terriglobus_roseus_DSM_18391.fna,0
0.26,0.7105,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_bacterium_KBS_146.fna,0
0.05,0.6859000000000001,Acidobacteria_bacterium_NP133.fna,Terriglobus_roseus_DSM_18391.fna,0
0.05,0.6853,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_bacterium_NP133.fna,0
0.03,0.6797,Acidobacteria_bacterium_RBG_13_68_16.fna,Terriglobus_roseus_DSM_18391.fna,0
0.03,0.6779000000000001,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_bacterium_RBG_13_68_16.fna,0
0.06,0.6869,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,Terriglobus_roseus_DSM_18391.fna,0
0.06,0.6873999999999999,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,0
0.06,0.6868000000000001,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,Terriglobus_roseus_DSM_18391.fna,0
0.06,0.6872,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,0
0.05,0.6926000000000001,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,Terriglobus_roseus_DSM_18391.fna,0
0.05,0.6939,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,0
0.06,0.6858,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,Terriglobus_roseus_DSM_18391.fna,0
0.06,0.6862,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,0
0.05,0.6923999999999999,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,Terriglobus_roseus_DSM_18391.fna,0
0.05,0.6923999999999999,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,0
0.03,0.6862,Acidobacteria_BinDmb228.fna,Terriglobus_roseus_DSM_18391.fna,0
0.03,0.6858,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_BinDmb228.fna,0
0.19,0.7016,Acidobacteriaceae_bacterium_SBC82.fna,Terriglobus_roseus_DSM_18391.fna,0
0.19,0.7020000000000001,Terriglobus_roseus_DSM_18391.fna,Acidobacteriaceae_bacterium_SBC82.fna,0
0.28,0.7195999999999999,Acidobacteriaceae_bacterium_TAA_166.fna,Terriglobus_roseus_DSM_18391.fna,0
0.28,0.7208,Terriglobus_roseus_DSM_18391.fna,Acidobacteriaceae_bacterium_TAA_166.fna,0
0.19,0.7029000000000001,Acidobacteriaceae_bacterium_URHE0068.fna,Terriglobus_roseus_DSM_18391.fna,0
0.19,0.7029000000000001,Terriglobus_roseus_DSM_18391.fna,Acidobacteriaceae_bacterium_URHE0068.fna,0
0.21,0.7053,Acidobacteriaceae_sp_KBS_83.fna,Terriglobus_roseus_DSM_18391.fna,0
0.21,0.7059000000000001,Terriglobus_roseus_DSM_18391.fna,Acidobacteriaceae_sp_KBS_83.fna,0
0.27,0.7106999999999999,Acidobacteriaceae_sp_KBS_89.fna,Terriglobus_roseus_DSM_18391.fna,0
0.27,0.7115,Terriglobus_roseus_DSM_18391.fna,Acidobacteriaceae_sp_KBS_89.fna,0
0.07,0.6775,Acidobacteriaceae_sp_KBS_96.fna,Terriglobus_roseus_DSM_18391.fna,0
0.07,0.6778,Terriglobus_roseus_DSM_18391.fna,Acidobacteriaceae_sp_KBS_96.fna,0
0.07,0.6968000000000001,Acidobacteria_CoA2_BinC42.fna,Terriglobus_roseus_DSM_18391.fna,0
0.07,0.6964,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_CoA2_BinC42.fna,0
0.05,0.6872,Acidobacteria_CoA8_BinC33.fna,Terriglobus_roseus_DSM_18391.fna,0
0.05,0.6896,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_CoA8_BinC33.fna,0
0.07,0.6846,Acidobacteriales_BinDmb87.fna,Terriglobus_roseus_DSM_18391.fna,0
0.07,0.6854,Terriglobus_roseus_DSM_18391.fna,Acidobacteriales_BinDmb87.fna,0
0.07,0.6901999999999999,Acidobacteria_sp_Bin1_Ga0077522.fna,Terriglobus_roseus_DSM_18391.fna,0
0.07,0.6905,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_sp_Bin1_Ga0077522.fna,0
0.03,0.6853,Acidobacteria_sp_Ga0074141.fna,Terriglobus_roseus_DSM_18391.fna,0
0.03,0.6845,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_sp_Ga0074141.fna,0
0.03,0.6704000000000001,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,Terriglobus_roseus_DSM_18391.fna,0
0.03,0.6704000000000001,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,0
0.06,0.6883,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,Terriglobus_roseus_DSM_18391.fna,0
0.06,0.6879000000000001,Terriglobus_roseus_DSM_18391.fna,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,0
0.03,0.6764,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,Terriglobus_roseus_DSM_18391.fna,0
0.03,0.6762999999999999,Terriglobus_roseus_DSM_18391.fna,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,0
0.22,0.7056999999999999,Acidobacterium_capsulatum_ATCC_51196.fna,Terriglobus_roseus_DSM_18391.fna,0
0.22,0.7056,Terriglobus_roseus_DSM_18391.fna,Acidobacterium_capsulatum_ATCC_51196.fna,0
0.2,0.6981,Acidobacterium_sp_PMMR2.fna,Terriglobus_roseus_DSM_18391.fna,0
0.2,0.6978,Terriglobus_roseus_DSM_18391.fna,Acidobacterium_sp_PMMR2.fna,0
0.3,0.7134,Acidobacterium_strain_J13.fna,Terriglobus_roseus_DSM_18391.fna,0
0.3,0.7139,Terriglobus_roseus_DSM_18391.fna,Acidobacterium_strain_J13.fna,0
0.07,0.6817,Bryobacter_aggregatus_DSM_18758.fna,Terriglobus_roseus_DSM_18391.fna,0
0.07,0.6829000000000001,Terriglobus_roseus_DSM_18391.fna,Bryobacter_aggregatus_DSM_18758.fna,0
0.07,0.6817,Bryobacter_aggregatus_MPL3.fna,Terriglobus_roseus_DSM_18391.fna,0
0.07,0.6829000000000001,Terriglobus_roseus_DSM_18391.fna,Bryobacter_aggregatus_MPL3.fna,0
0.27,0.7199,Bryocella_elongata_DSM_22489.fna,Terriglobus_roseus_DSM_18391.fna,0
0.27,0.7206999999999999,Terriglobus_roseus_DSM_18391.fna,Bryocella_elongata_DSM_22489.fna,0
0.04,0.6801,Candidatus_Chloracidobacterium_thermophilum_B.fna,Terriglobus_roseus_DSM_18391.fna,0
0.04,0.6788,Terriglobus_roseus_DSM_18391.fna,Candidatus_Chloracidobacterium_thermophilum_B.fna,0
0.13,0.6969,Candidatus_Koribacter_versatilis_Ellin345.fna,Terriglobus_roseus_DSM_18391.fna,0
0.13,0.6970999999999999,Terriglobus_roseus_DSM_18391.fna,Candidatus_Koribacter_versatilis_Ellin345.fna,0
0.11,0.6867,Candidatus_Solibacter_usitatus.fna,Terriglobus_roseus_DSM_18391.fna,0
0.11,0.6865000000000001,Terriglobus_roseus_DSM_18391.fna,Candidatus_Solibacter_usitatus.fna,0
0.11,0.6962999999999999,Candidatus_Sulfotelmatobacter_kueseliae.fna,Terriglobus_roseus_DSM_18391.fna,0
0.11,0.696,Terriglobus_roseus_DSM_18391.fna,Candidatus_Sulfotelmatobacter_kueseliae.fna,0
0.15,0.6981,Candidatus_Sulfotelmatomonas_gaucii.fna,Terriglobus_roseus_DSM_18391.fna,0
0.15,0.6987000000000001,Terriglobus_roseus_DSM_18391.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.04,0.684,Chloracidobacterium_thermophilum_OC1.fna,Terriglobus_roseus_DSM_18391.fna,0
0.04,0.6826000000000001,Terriglobus_roseus_DSM_18391.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.3,0.7209,Edaphobacter_aggregans_DSM_19364.fna,Terriglobus_roseus_DSM_18391.fna,0
0.3,0.7215,Terriglobus_roseus_DSM_18391.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.26,0.7132999999999999,Edaphobacter_aggregans_EB153.fna,Terriglobus_roseus_DSM_18391.fna,0
0.26,0.7143999999999999,Terriglobus_roseus_DSM_18391.fna,Edaphobacter_aggregans_EB153.fna,0
0.25,0.7125,Edaphobacter_dinghuensis_EB95.fna,Terriglobus_roseus_DSM_18391.fna,0
0.25,0.7134999999999999,Terriglobus_roseus_DSM_18391.fna,Edaphobacter_dinghuensis_EB95.fna,0
0.05,0.6943,Geothrix_fermentans_DSM_14018.fna,Terriglobus_roseus_DSM_18391.fna,0
0.05,0.6936,Terriglobus_roseus_DSM_18391.fna,Geothrix_fermentans_DSM_14018.fna,0
0.03,0.6820999999999999,Geothrix_sp_GB2.fna,Terriglobus_roseus_DSM_18391.fna,0
0.03,0.6819,Terriglobus_roseus_DSM_18391.fna,Geothrix_sp_GB2.fna,0
0.28,0.7184,Granulicella_mallensis_MP5ACTX8.fna,Terriglobus_roseus_DSM_18391.fna,0
0.28,0.7191,Terriglobus_roseus_DSM_18391.fna,Granulicella_mallensis_MP5ACTX8.fna,0
0.32,0.7176,Granulicella_pectinivorans_DSM_21001.fna,Terriglobus_roseus_DSM_18391.fna,0
0.32,0.7184,Terriglobus_roseus_DSM_18391.fna,Granulicella_pectinivorans_DSM_21001.fna,0
0.3,0.7254999999999999,Granulicella_rosea_DSM_18704.fna,Terriglobus_roseus_DSM_18391.fna,0
0.3,0.7259,Terriglobus_roseus_DSM_18391.fna,Granulicella_rosea_DSM_18704.fna,0
0.27,0.7158,Granulicella_sp_GAS466.fna,Terriglobus_roseus_DSM_18391.fna,0
0.27,0.7161,Terriglobus_roseus_DSM_18391.fna,Granulicella_sp_GAS466.fna,0
0.27,0.7188,Granulicella_tundricola_MP5ACTX9.fna,Terriglobus_roseus_DSM_18391.fna,0
0.27,0.7195999999999999,Terriglobus_roseus_DSM_18391.fna,Granulicella_tundricola_MP5ACTX9.fna,0
0.03,0.6851,Holophaga_foetida_DSM_6591.fna,Terriglobus_roseus_DSM_18391.fna,0
0.03,0.6851,Terriglobus_roseus_DSM_18391.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6851,Holophaga_foetida_TMBS4.fna,Terriglobus_roseus_DSM_18391.fna,0
0.03,0.6851,Terriglobus_roseus_DSM_18391.fna,Holophaga_foetida_TMBS4.fna,0
0.07,0.6888,Luteitalea_pratensis_strain_DSM_100886.fna,Terriglobus_roseus_DSM_18391.fna,0
0.07,0.6881999999999999,Terriglobus_roseus_DSM_18391.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.0,0.6401,Moorea_producens_heterotroph_coculture_Ga0081187.fna,Terriglobus_roseus_DSM_18391.fna,0
0.0,0.6343,Terriglobus_roseus_DSM_18391.fna,Moorea_producens_heterotroph_coculture_Ga0081187.fna,0
0.03,0.6886,Moorea_producens_heterotroph_coculture_Ga0081188.fna,Terriglobus_roseus_DSM_18391.fna,0
0.03,0.6881999999999999,Terriglobus_roseus_DSM_18391.fna,Moorea_producens_heterotroph_coculture_Ga0081188.fna,0
0.19,0.7034999999999999,Occallatibacter_savannae_strain_AB23.fna,Terriglobus_roseus_DSM_18391.fna,0
0.19,0.7042,Terriglobus_roseus_DSM_18391.fna,Occallatibacter_savannae_strain_AB23.fna,0
0.05,0.6819,Pyrinomonas_methylaliphatogenes_K22.fna,Terriglobus_roseus_DSM_18391.fna,0
0.05,0.6803,Terriglobus_roseus_DSM_18391.fna,Pyrinomonas_methylaliphatogenes_K22.fna,0
0.24,0.7053,Silvibacterium_bohemicum_S15.fna,Terriglobus_roseus_DSM_18391.fna,0
0.24,0.7059000000000001,Terriglobus_roseus_DSM_18391.fna,Silvibacterium_bohemicum_S15.fna,0
0.17,0.7012,Terracidiphilus_gabretensis_S55.fna,Terriglobus_roseus_DSM_18391.fna,0
0.17,0.7012,Terriglobus_roseus_DSM_18391.fna,Terracidiphilus_gabretensis_S55.fna,0
0.72,0.8206,Terriglobus_roseus_AB35.6.fna,Terriglobus_roseus_DSM_18391.fna,0
0.72,0.8214,Terriglobus_roseus_DSM_18391.fna,Terriglobus_roseus_AB35.6.fna,0
0.2,0.7019,Acidipila_rosea_DSM_103428.fna,Terriglobus_roseus_GAS232.fna,0
0.2,0.7015,Terriglobus_roseus_GAS232.fna,Acidipila_rosea_DSM_103428.fna,0
0.19,0.7043,Acidipila_sp_4G-K13.fna,Terriglobus_roseus_GAS232.fna,0
0.19,0.7042,Terriglobus_roseus_GAS232.fna,Acidipila_sp_4G-K13.fna,0
0.02,0.6788,Acidobacteria_bacterium_EAC88.fna,Terriglobus_roseus_GAS232.fna,0
0.02,0.6774,Terriglobus_roseus_GAS232.fna,Acidobacteria_bacterium_EAC88.fna,0
0.24,0.7078,Acidobacteria_bacterium_KBS_146.fna,Terriglobus_roseus_GAS232.fna,0
0.24,0.7075,Terriglobus_roseus_GAS232.fna,Acidobacteria_bacterium_KBS_146.fna,0
0.04,0.6803,Acidobacteria_bacterium_NP133.fna,Terriglobus_roseus_GAS232.fna,0
0.04,0.6805,Terriglobus_roseus_GAS232.fna,Acidobacteria_bacterium_NP133.fna,0
0.03,0.6755,Acidobacteria_bacterium_RBG_13_68_16.fna,Terriglobus_roseus_GAS232.fna,0
0.03,0.6759999999999999,Terriglobus_roseus_GAS232.fna,Acidobacteria_bacterium_RBG_13_68_16.fna,0
0.05,0.6808,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,Terriglobus_roseus_GAS232.fna,0
0.05,0.6812999999999999,Terriglobus_roseus_GAS232.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_61_28.fna,0
0.04,0.6838,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,Terriglobus_roseus_GAS232.fna,0
0.04,0.6838,Terriglobus_roseus_GAS232.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_64_15.fna,0
0.05,0.6823,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,Terriglobus_roseus_GAS232.fna,0
0.05,0.6825,Terriglobus_roseus_GAS232.fna,Acidobacteria_bacterium_RIFCSPLOWO2_02_FULL_67_21.fna,0
0.04,0.6829999999999999,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,Terriglobus_roseus_GAS232.fna,0
0.04,0.6829000000000001,Terriglobus_roseus_GAS232.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_65_11.fna,0
0.04,0.6847,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,Terriglobus_roseus_GAS232.fna,0
0.04,0.685,Terriglobus_roseus_GAS232.fna,Acidobacteria_bacterium_RIFCSPLOWO2_12_FULL_68_19.fna,0
0.02,0.6826000000000001,Acidobacteria_BinDmb228.fna,Terriglobus_roseus_GAS232.fna,0
0.02,0.6818000000000001,Terriglobus_roseus_GAS232.fna,Acidobacteria_BinDmb228.fna,0
0.16,0.6981,Acidobacteriaceae_bacterium_SBC82.fna,Terriglobus_roseus_GAS232.fna,0
0.16,0.698,Terriglobus_roseus_GAS232.fna,Acidobacteriaceae_bacterium_SBC82.fna,0
0.24,0.7139,Acidobacteriaceae_bacterium_TAA_166.fna,Terriglobus_roseus_GAS232.fna,0
0.24,0.7136,Terriglobus_roseus_GAS232.fna,Acidobacteriaceae_bacterium_TAA_166.fna,0
0.16,0.7015,Acidobacteriaceae_bacterium_URHE0068.fna,Terriglobus_roseus_GAS232.fna,0
0.16,0.7012,Terriglobus_roseus_GAS232.fna,Acidobacteriaceae_bacterium_URHE0068.fna,0
0.18,0.701,Acidobacteriaceae_sp_KBS_83.fna,Terriglobus_roseus_GAS232.fna,0
0.18,0.7009000000000001,Terriglobus_roseus_GAS232.fna,Acidobacteriaceae_sp_KBS_83.fna,0
0.22,0.7067,Acidobacteriaceae_sp_KBS_89.fna,Terriglobus_roseus_GAS232.fna,0
0.22,0.7065,Terriglobus_roseus_GAS232.fna,Acidobacteriaceae_sp_KBS_89.fna,0
0.06,0.6772,Acidobacteriaceae_sp_KBS_96.fna,Terriglobus_roseus_GAS232.fna,0
0.06,0.6765000000000001,Terriglobus_roseus_GAS232.fna,Acidobacteriaceae_sp_KBS_96.fna,0
0.06,0.685,Acidobacteria_CoA2_BinC42.fna,Terriglobus_roseus_GAS232.fna,0
0.06,0.6847,Terriglobus_roseus_GAS232.fna,Acidobacteria_CoA2_BinC42.fna,0
0.04,0.6822,Acidobacteria_CoA8_BinC33.fna,Terriglobus_roseus_GAS232.fna,0
0.04,0.6818000000000001,Terriglobus_roseus_GAS232.fna,Acidobacteria_CoA8_BinC33.fna,0
0.06,0.6805,Acidobacteriales_BinDmb87.fna,Terriglobus_roseus_GAS232.fna,0
0.06,0.6801999999999999,Terriglobus_roseus_GAS232.fna,Acidobacteriales_BinDmb87.fna,0
0.05,0.6854,Acidobacteria_sp_Bin1_Ga0077522.fna,Terriglobus_roseus_GAS232.fna,0
0.05,0.6854,Terriglobus_roseus_GAS232.fna,Acidobacteria_sp_Bin1_Ga0077522.fna,0
0.03,0.6772,Acidobacteria_sp_Ga0074141.fna,Terriglobus_roseus_GAS232.fna,0
0.03,0.6759999999999999,Terriglobus_roseus_GAS232.fna,Acidobacteria_sp_Ga0074141.fna,0
0.02,0.6748999999999999,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,Terriglobus_roseus_GAS232.fna,0
0.02,0.6744,Terriglobus_roseus_GAS232.fna,Acidobacteria_sp_genome_bin_23_Ga0077534.fna,0
0.05,0.6847,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,Terriglobus_roseus_GAS232.fna,0
0.05,0.6842,Terriglobus_roseus_GAS232.fna,Acidobacteria_sp_genome_bin_45_Ga0077553.fna,0
0.02,0.6751999999999999,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,Terriglobus_roseus_GAS232.fna,0
0.02,0.6742,Terriglobus_roseus_GAS232.fna,Acidobacteriia_bacterium_EBPR_Ga0073602.fna,0
0.2,0.7043,Acidobacterium_capsulatum_ATCC_51196.fna,Terriglobus_roseus_GAS232.fna,0
0.2,0.7041,Terriglobus_roseus_GAS232.fna,Acidobacterium_capsulatum_ATCC_51196.fna,0
0.19,0.6972,Acidobacterium_sp_PMMR2.fna,Terriglobus_roseus_GAS232.fna,0
0.19,0.6969,Terriglobus_roseus_GAS232.fna,Acidobacterium_sp_PMMR2.fna,0
0.27,0.7095999999999999,Acidobacterium_strain_J13.fna,Terriglobus_roseus_GAS232.fna,0
0.27,0.7097,Terriglobus_roseus_GAS232.fna,Acidobacterium_strain_J13.fna,0
0.06,0.6838,Bryobacter_aggregatus_DSM_18758.fna,Terriglobus_roseus_GAS232.fna,0
0.06,0.6829000000000001,Terriglobus_roseus_GAS232.fna,Bryobacter_aggregatus_DSM_18758.fna,0
0.06,0.6838,Bryobacter_aggregatus_MPL3.fna,Terriglobus_roseus_GAS232.fna,0
0.06,0.6829000000000001,Terriglobus_roseus_GAS232.fna,Bryobacter_aggregatus_MPL3.fna,0
0.23,0.7162000000000001,Bryocella_elongata_DSM_22489.fna,Terriglobus_roseus_GAS232.fna,0
0.23,0.7161,Terriglobus_roseus_GAS232.fna,Bryocella_elongata_DSM_22489.fna,0
0.04,0.6766,Candidatus_Chloracidobacterium_thermophilum_B.fna,Terriglobus_roseus_GAS232.fna,0
0.04,0.6767,Terriglobus_roseus_GAS232.fna,Candidatus_Chloracidobacterium_thermophilum_B.fna,0
0.11,0.6964,Candidatus_Koribacter_versatilis_Ellin345.fna,Terriglobus_roseus_GAS232.fna,0
0.11,0.696,Terriglobus_roseus_GAS232.fna,Candidatus_Koribacter_versatilis_Ellin345.fna,0
0.09,0.6823,Candidatus_Solibacter_usitatus.fna,Terriglobus_roseus_GAS232.fna,0
0.09,0.6816,Terriglobus_roseus_GAS232.fna,Candidatus_Solibacter_usitatus.fna,0
0.1,0.6938,Candidatus_Sulfotelmatobacter_kueseliae.fna,Terriglobus_roseus_GAS232.fna,0
0.1,0.6937000000000001,Terriglobus_roseus_GAS232.fna,Candidatus_Sulfotelmatobacter_kueseliae.fna,0
0.14,0.6951,Candidatus_Sulfotelmatomonas_gaucii.fna,Terriglobus_roseus_GAS232.fna,0
0.14,0.6948000000000001,Terriglobus_roseus_GAS232.fna,Candidatus_Sulfotelmatomonas_gaucii.fna,0
0.04,0.6777,Chloracidobacterium_thermophilum_OC1.fna,Terriglobus_roseus_GAS232.fna,0
0.04,0.6770999999999999,Terriglobus_roseus_GAS232.fna,Chloracidobacterium_thermophilum_OC1.fna,0
0.24,0.7143,Edaphobacter_aggregans_DSM_19364.fna,Terriglobus_roseus_GAS232.fna,0
0.24,0.7143,Terriglobus_roseus_GAS232.fna,Edaphobacter_aggregans_DSM_19364.fna,0
0.22,0.7095999999999999,Edaphobacter_aggregans_EB153.fna,Terriglobus_roseus_GAS232.fna,0
0.22,0.7095,Terriglobus_roseus_GAS232.fna,Edaphobacter_aggregans_EB153.fna,0
0.23,0.7120000000000001,Edaphobacter_dinghuensis_EB95.fna,Terriglobus_roseus_GAS232.fna,0
0.23,0.7119,Terriglobus_roseus_GAS232.fna,Edaphobacter_dinghuensis_EB95.fna,0
0.04,0.6853,Geothrix_fermentans_DSM_14018.fna,Terriglobus_roseus_GAS232.fna,0
0.04,0.6857,Terriglobus_roseus_GAS232.fna,Geothrix_fermentans_DSM_14018.fna,0
0.02,0.6789000000000001,Geothrix_sp_GB2.fna,Terriglobus_roseus_GAS232.fna,0
0.02,0.677,Terriglobus_roseus_GAS232.fna,Geothrix_sp_GB2.fna,0
0.24,0.7143,Granulicella_mallensis_MP5ACTX8.fna,Terriglobus_roseus_GAS232.fna,0
0.24,0.7143999999999999,Terriglobus_roseus_GAS232.fna,Granulicella_mallensis_MP5ACTX8.fna,0
0.25,0.7119,Granulicella_pectinivorans_DSM_21001.fna,Terriglobus_roseus_GAS232.fna,0
0.25,0.7116,Terriglobus_roseus_GAS232.fna,Granulicella_pectinivorans_DSM_21001.fna,0
0.24,0.7176,Granulicella_rosea_DSM_18704.fna,Terriglobus_roseus_GAS232.fna,0
0.24,0.7173,Terriglobus_roseus_GAS232.fna,Granulicella_rosea_DSM_18704.fna,0
0.23,0.7098,Granulicella_sp_GAS466.fna,Terriglobus_roseus_GAS232.fna,0
0.23,0.7097,Terriglobus_roseus_GAS232.fna,Granulicella_sp_GAS466.fna,0
0.21,0.7121999999999999,Granulicella_tundricola_MP5ACTX9.fna,Terriglobus_roseus_GAS232.fna,0
0.21,0.7121,Terriglobus_roseus_GAS232.fna,Granulicella_tundricola_MP5ACTX9.fna,0
0.03,0.6831,Holophaga_foetida_DSM_6591.fna,Terriglobus_roseus_GAS232.fna,0
0.03,0.6808,Terriglobus_roseus_GAS232.fna,Holophaga_foetida_DSM_6591.fna,0
0.03,0.6831,Holophaga_foetida_TMBS4.fna,Terriglobus_roseus_GAS232.fna,0
0.03,0.6808,Terriglobus_roseus_GAS232.fna,Holophaga_foetida_TMBS4.fna,0
0.06,0.6812,Luteitalea_pratensis_strain_DSM_100886.fna,Terriglobus_roseus_GAS232.fna,0
0.06,0.6805,Terriglobus_roseus_GAS232.fna,Luteitalea_pratensis_strain_DSM_100886.fna,0
0.0,0.6715000000000001,Moorea_producens_heterotroph_coculture_Ga0081187.fna,Terriglobus_roseus_GAS232.fna,0
0.0,0.6715000000000001,Terriglobus_roseus_GAS232.fna,Moorea_producens_heterotroph_coculture_Ga0081187.fna,0
